line_number,timestamp,tag,seed_is_attack,supervised_is_anomaly,scenario_id,scenario_role,scenario_seed_count,scenario_member_count,scenario_group_key,scenario_window_start_line,scenario_window_end_line,scenario_core_start_line,scenario_core_end_line,scenario_start_timestamp,scenario_end_timestamp,scenario_duration_seconds,stream_id
78564,2026-02-14T12:12:14.673041,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78565,2026-02-14T12:12:16.801975,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78568,2026-02-14T12:12:17.702811,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78569,2026-02-14T12:12:19.825581,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78570,2026-02-14T12:12:20.730621,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78581,2026-02-14T12:12:22.803243,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78582,2026-02-14T12:12:23.779835,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78585,2026-02-14T12:12:25.876369,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78586,2026-02-14T12:12:26.765914,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78589,2026-02-14T12:12:28.958627,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78590,2026-02-14T12:12:29.785288,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78598,2026-02-14T12:12:31.885099,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78602,2026-02-14T12:12:32.845587,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78605,2026-02-14T12:12:34.938401,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78606,2026-02-14T12:12:35.839381,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78609,2026-02-14T12:12:37.951571,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78610,2026-02-14T12:12:38.850988,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78611,2026-02-14T12:12:40.985892,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78619,2026-02-14T12:12:41.917957,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78623,2026-02-14T12:12:44.002061,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78626,2026-02-14T12:12:44.900946,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78627,2026-02-14T12:12:47.050990,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78630,2026-02-14T12:12:47.918184,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78631,2026-02-14T12:12:50.119589,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78632,2026-02-14T12:12:50.972139,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78643,2026-02-14T12:12:53.168832,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78644,2026-02-14T12:12:54.001506,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78647,2026-02-14T12:12:56.219212,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78648,2026-02-14T12:12:57.031230,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78651,2026-02-14T12:12:59.252271,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78652,2026-02-14T12:13:00.051604,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78661,2026-02-14T12:13:02.267671,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78664,2026-02-14T12:13:03.067672,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78667,2026-02-14T12:13:05.447224,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78668,2026-02-14T12:13:06.101293,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78671,2026-02-14T12:13:08.368822,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78672,2026-02-14T12:13:09.117404,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78673,2026-02-14T12:13:11.401835,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78682,2026-02-14T12:13:12.156567,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78687,2026-02-14T12:13:14.484415,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78688,2026-02-14T12:13:15.167605,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78689,2026-02-14T12:13:17.451073,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78692,2026-02-14T12:13:18.183596,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78693,2026-02-14T12:13:20.493312,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78694,2026-02-14T12:13:21.204404,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78705,2026-02-14T12:13:23.518723,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78706,2026-02-14T12:13:24.252488,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78709,2026-02-14T12:13:26.534194,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78710,2026-02-14T12:13:27.271417,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78713,2026-02-14T12:13:29.550999,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78714,2026-02-14T12:13:30.301534,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78723,2026-02-14T12:13:32.571533,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78726,2026-02-14T12:13:33.317262,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78729,2026-02-14T12:13:35.601256,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78730,2026-02-14T12:13:36.318777,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78733,2026-02-14T12:13:38.617977,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78734,2026-02-14T12:13:39.350943,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78735,2026-02-14T12:13:41.680635,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78743,2026-02-14T12:13:42.384319,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78748,2026-02-14T12:13:44.687458,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78749,2026-02-14T12:13:45.416519,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78752,2026-02-14T12:13:47.702861,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78753,2026-02-14T12:13:48.450999,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78754,2026-02-14T12:13:50.722411,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78755,2026-02-14T12:13:51.551023,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78766,2026-02-14T12:13:53.751518,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78769,2026-02-14T12:13:54.466491,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78770,2026-02-14T12:13:56.789625,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78771,2026-02-14T12:13:57.487711,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78774,2026-02-14T12:13:59.801544,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78775,2026-02-14T12:14:00.588190,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78784,2026-02-14T12:14:02.851441,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78787,2026-02-14T12:14:03.533237,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78791,2026-02-14T12:14:05.883522,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78792,2026-02-14T12:14:06.566950,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78795,2026-02-14T12:14:08.902176,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78797,2026-02-14T12:14:09.583416,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78805,2026-02-14T12:14:11.919509,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78807,2026-02-14T12:14:12.600401,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78810,2026-02-14T12:14:14.950673,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78811,2026-02-14T12:14:15.633864,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78814,2026-02-14T12:14:17.986034,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78815,2026-02-14T12:14:18.633644,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78818,2026-02-14T12:14:21.024393,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78819,2026-02-14T12:14:21.673424,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78828,2026-02-14T12:14:24.046205,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78831,2026-02-14T12:14:24.700116,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78832,2026-02-14T12:14:27.056087,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78835,2026-02-14T12:14:27.784075,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78838,2026-02-14T12:14:30.066309,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78839,2026-02-14T12:14:30.748696,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78848,2026-02-14T12:14:33.182812,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78849,2026-02-14T12:14:33.761079,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78852,2026-02-14T12:14:36.134653,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78853,2026-02-14T12:14:36.766117,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78858,2026-02-14T12:14:39.185906,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78859,2026-02-14T12:14:39.799802,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78868,2026-02-14T12:14:42.200292,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78869,2026-02-14T12:14:42.812581,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78872,2026-02-14T12:14:45.216334,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78873,2026-02-14T12:14:45.816141,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78876,2026-02-14T12:14:48.234187,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78877,2026-02-14T12:14:48.836369,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78880,2026-02-14T12:14:51.260274,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78883,2026-02-14T12:14:51.849770,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78890,2026-02-14T12:14:54.338405,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78893,2026-02-14T12:14:54.900571,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78894,2026-02-14T12:14:57.454175,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78897,2026-02-14T12:14:57.935243,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78900,2026-02-14T12:15:00.455875,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78901,2026-02-14T12:15:00.949465,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78910,2026-02-14T12:15:03.470753,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78911,2026-02-14T12:15:03.972464,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78914,2026-02-14T12:15:06.554105,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78915,2026-02-14T12:15:06.999156,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78920,2026-02-14T12:15:09.550087,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78921,2026-02-14T12:15:10.017586,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78930,2026-02-14T12:15:12.601494,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78931,2026-02-14T12:15:13.049472,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78934,2026-02-14T12:15:15.650379,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78935,2026-02-14T12:15:16.083678,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78938,2026-02-14T12:15:18.684946,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78939,2026-02-14T12:15:19.099742,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78942,2026-02-14T12:15:21.700302,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78951,2026-02-14T12:15:22.116072,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78954,2026-02-14T12:15:24.744865,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78955,2026-02-14T12:15:25.148924,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78958,2026-02-14T12:15:27.771794,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78959,2026-02-14T12:15:28.169998,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78962,2026-02-14T12:15:30.803586,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78963,2026-02-14T12:15:31.230092,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78972,2026-02-14T12:15:33.817005,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78973,2026-02-14T12:15:34.218136,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78976,2026-02-14T12:15:36.850440,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78977,2026-02-14T12:15:37.234003,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78982,2026-02-14T12:15:39.883323,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78983,2026-02-14T12:15:40.265910,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78992,2026-02-14T12:15:42.916637,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78993,2026-02-14T12:15:43.282764,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78996,2026-02-14T12:15:45.957229,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
78997,2026-02-14T12:15:46.316843,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79000,2026-02-14T12:15:48.999648,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79003,2026-02-14T12:15:49.379307,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79011,2026-02-14T12:15:52.033560,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79013,2026-02-14T12:15:52.399554,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79016,2026-02-14T12:15:55.123287,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79017,2026-02-14T12:15:55.432675,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79020,2026-02-14T12:15:58.100225,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79021,2026-02-14T12:15:58.451140,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79024,2026-02-14T12:16:01.120254,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79025,2026-02-14T12:16:01.517480,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79034,2026-02-14T12:16:04.134424,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79035,2026-02-14T12:16:04.520913,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79038,2026-02-14T12:16:07.177203,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79039,2026-02-14T12:16:07.566073,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79044,2026-02-14T12:16:10.187894,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79045,2026-02-14T12:16:10.607569,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79054,2026-02-14T12:16:13.217100,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79055,2026-02-14T12:16:13.616281,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79058,2026-02-14T12:16:16.249054,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79059,2026-02-14T12:16:16.634564,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79062,2026-02-14T12:16:19.268049,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79065,2026-02-14T12:16:19.665277,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79074,2026-02-14T12:16:22.282771,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79075,2026-02-14T12:16:22.710969,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79078,2026-02-14T12:16:25.326644,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79079,2026-02-14T12:16:25.715949,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79082,2026-02-14T12:16:28.317013,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79083,2026-02-14T12:16:28.813790,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79086,2026-02-14T12:16:31.335639,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79089,2026-02-14T12:16:31.889999,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79096,2026-02-14T12:16:34.413067,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79099,2026-02-14T12:16:34.828837,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79100,2026-02-14T12:16:37.401759,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79101,2026-02-14T12:16:37.850712,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79106,2026-02-14T12:16:40.416579,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79107,2026-02-14T12:16:40.931476,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79116,2026-02-14T12:16:43.448758,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79117,2026-02-14T12:16:43.981213,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79120,2026-02-14T12:16:46.482770,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79121,2026-02-14T12:16:46.999066,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79124,2026-02-14T12:16:49.519367,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79127,2026-02-14T12:16:50.075681,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79136,2026-02-14T12:16:52.549904,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79137,2026-02-14T12:16:53.048077,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79140,2026-02-14T12:16:55.581581,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79141,2026-02-14T12:16:56.146678,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79144,2026-02-14T12:16:58.600292,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79145,2026-02-14T12:16:59.147822,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79148,2026-02-14T12:17:01.649275,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79157,2026-02-14T12:17:02.166548,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79158,2026-02-14T12:17:04.739071,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79161,2026-02-14T12:17:05.184120,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79162,2026-02-14T12:17:07.796193,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79165,2026-02-14T12:17:08.245295,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79168,2026-02-14T12:17:10.749677,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79169,2026-02-14T12:17:11.249382,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79178,2026-02-14T12:17:13.782036,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79179,2026-02-14T12:17:14.281324,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79182,2026-02-14T12:17:16.816163,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79183,2026-02-14T12:17:17.390042,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79188,2026-02-14T12:17:19.866035,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79189,2026-02-14T12:17:20.365738,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79198,2026-02-14T12:17:22.882345,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79199,2026-02-14T12:17:23.380637,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79202,2026-02-14T12:17:25.899573,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79203,2026-02-14T12:17:26.434869,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79206,2026-02-14T12:17:28.932418,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
79207,2026-02-14T12:17:29.431146,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.36:102-10.0.19.39:56635
